Date,index5,index10,index15,index20,index30,,,Date,index5,index10,index15,index20,index30,index5,index10,index15,index20,index30,,Date,index5,index10,index15,index20,index30
11/9/2013,-0.002547073,-0.002547073,-0.002547073,-0.002547073,-0.002547073,,,7/14/2017,-0.051292078,-0.05334747,-0.054499545,-0.055125588,-0.056104713,363.3841215,380.573668,379.0705489,383.6991317,390.9396199,,7/14/2017,363.3841215,380.573668,379.0705489,383.6991317,390.9396199
11/10/2013,-0.036903269,-0.036903269,-0.036903269,-0.036903269,-0.036903269,,,7/15/2017,-0.119226006,-0.118042179,-0.117091598,-0.11758925,-0.116771356,320.0592842,335.6499228,334.6845726,338.5802384,345.2890703,,7/15/2017,320.0592842,335.6499228,334.6845726,338.5802384,345.2890703
11/11/2013,0.047043717,0.047043717,0.047043717,0.047043717,0.047043717,,,7/16/2017,-0.058840776,-0.057630822,-0.057188341,-0.056939951,-0.0571008,301.2267476,316.306142,315.5445171,319.3014963,325.5727881,,7/16/2017,301.2267476,316.306142,315.5445171,319.3014963,325.5727881
11/12/2013,0.051958248,0.051958248,0.051958248,0.051958248,0.051958248,,,7/17/2017,0.181017198,0.186992764,0.187893819,0.188737007,0.190428006,355.7539694,375.4531016,374.8333815,379.5655051,387.570965,,7/17/2017,355.7539694,375.4531016,374.8333815,379.5655051,387.570965
11/13/2013,0.128581257,0.128581257,0.128581257,0.128581257,0.128581257,,,7/18/2017,0.100250868,0.096350478,0.095962476,0.095548562,0.094676287,391.4186138,411.6281875,410.8033208,415.8324432,424.264745,,7/18/2017,391.4186138,411.6281875,410.8033208,415.8324432,424.264745
11/14/2013,0.029086803,0.029086803,0.029086803,0.029086803,0.029086803,,,7/19/2017,-0.076141308,-0.075342374,-0.075170874,-0.075418404,-0.075135268,361.6154885,380.6151428,379.9228762,384.471024,392.3874996,,7/19/2017,361.6154885,380.6151428,379.9228762,384.471024,392.3874996
11/15/2013,-0.005456364,-0.005456364,-0.005456364,-0.005456364,-0.005456364,,,7/20/2017,0.184019353,0.185794495,0.187313831,0.187373733,0.186739636,428.1597367,451.3313409,451.0876857,456.5107949,465.6617986,,7/20/2017,428.1597367,451.3313409,451.0876857,456.5107949,465.6617986
11/16/2013,0.052498474,0.052498474,0.052498474,0.052498474,0.052498474,,,7/21/2017,-0.042769599,-0.042094707,-0.039638371,-0.038930417,-0.03783971,409.8475166,432.3326804,433.2073048,438.7386395,448.0412911,,7/21/2017,409.8475166,432.3326804,433.2073048,438.7386395,448.0412911
11/17/2013,0.112304107,0.112304107,0.112304107,0.112304107,0.112304107,,,7/22/2017,0.051721128,0.056393008,0.058372944,0.059340075,0.061537635,431.0452924,456.7132208,458.4948903,464.7734232,475.6126923,,7/22/2017,431.0452924,456.7132208,458.4948903,464.7734232,475.6126923
11/18/2013,0.440936233,0.440936233,0.440936233,0.440936233,0.440936233,,,7/23/2017,-0.020458592,-0.021649987,-0.022208618,-0.022266956,-0.022562151,422.2267127,446.8253854,448.3123527,454.4243339,464.8818469,,7/23/2017,422.2267127,446.8253854,448.3123527,454.4243339,464.8818469
11/19/2013,-0.171696062,-0.171696062,-0.171696062,-0.171696062,-0.171696062,,,7/24/2017,0.001060375,0.002717592,0.00212469,0.003397589,0.003127983,422.6744312,448.0396744,449.2648774,455.9682809,466.3359895,,7/24/2017,422.6744312,448.0396744,449.2648774,455.9682809,466.3359895
11/20/2013,0.010715428,0.010715428,0.010715428,0.010715428,0.010715428,,,7/25/2017,-0.070288514,-0.070944403,-0.072999515,-0.074557742,-0.076092697,392.9652734,416.2537671,416.4687593,421.9723154,430.8512266,,7/25/2017,392.9652734,416.2537671,416.4687593,421.9723154,430.8512266
11/21/2013,0.223690825,0.223690825,0.223690825,0.223690825,0.223690825,,,7/26/2017,-0.01670207,-0.013803058,-0.01342305,-0.013705546,-0.013253703,386.40194,410.5081924,410.8784785,416.1889543,425.1408525,,7/26/2017,386.40194,410.5081924,410.8784785,416.1889543,425.1408525
11/22/2013,0.06648282,0.06648282,0.06648282,0.06648282,0.06648282,,,7/27/2017,0.028186405,0.028136458,0.027975624,0.028006913,0.027294505,397.2932216,422.0584391,422.3730604,427.8451223,436.7448618,,7/27/2017,397.2932216,422.0584391,422.3730604,427.8451223,436.7448618
11/23/2013,0.033986682,0.033986682,0.033986682,0.033986682,0.033986682,,,7/28/2017,0.000439253,-0.001757183,-0.003407256,-0.003079486,-0.003996507,397.4677339,421.3168051,420.9339271,426.5275793,434.9994078,,7/28/2017,397.4677339,421.3168051,420.9339271,426.5275793,434.9994078
11/24/2013,-0.025186757,-0.025186757,-0.025186757,-0.025186757,-0.025186757,,,7/29/2017,0.010719423,0.011019628,0.012524181,0.011773307,0.011835604,401.7283588,425.9595598,426.2057799,431.5492194,440.1478886,,7/29/2017,401.7283588,425.9595598,426.2057799,431.5492194,440.1478886
11/25/2013,0.045081306,0.045081306,0.045081306,0.045081306,0.045081306,,,7/30/2017,-0.011744709,-0.015110107,-0.016206196,-0.016367328,-0.016279324,397.0101761,419.5232654,419.2986053,424.485912,432.9825786,,7/30/2017,397.0101761,419.5232654,419.2986053,424.485912,432.9825786
11/26/2013,0.180839414,0.180839414,0.180839414,0.180839414,0.180839414,,,7/31/2017,0.03488885,0.033729294,0.033239928,0.032933694,0.031743747,410.8614047,433.6734888,433.2360607,438.4658013,446.7270682,,7/31/2017,410.8614047,433.6734888,433.2360607,438.4658013,446.7270682
11/27/2013,0.091984879,0.091984879,0.091984879,0.091984879,0.091984879,,,8/1/2017,0.001127956,0.005440007,0.00533449,0.006817443,0.008526396,411.3248384,436.0326754,435.5471542,441.4550168,450.5360403,,8/1/2017,411.3248384,436.0326754,435.5471542,441.4550168,450.5360403
11/28/2013,0.034875599,0.034875599,0.034875599,0.034875599,0.034875599,,,8/2/2017,-0.007583518,-0.007676601,-0.006269369,-0.005952599,-0.006146825,408.2055492,432.6854267,432.8165483,438.8272121,447.7666739,,8/2/2017,408.2055492,432.6854267,432.8165483,438.8272121,447.7666739
11/29/2013,0.091653364,0.091653364,0.091653364,0.091653364,0.091653364,,,8/3/2017,0.029413369,0.030713564,0.032585426,0.032238483,0.031587756,420.2122496,445.9747383,446.9200601,452.9743358,461.9106183,,8/3/2017,420.2122496,445.9747383,446.9200601,452.9743358,461.9106183
11/30/2013,0.003835817,0.003835817,0.003835817,0.003835817,0.003835817,,,8/4/2017,0.017297075,0.018426708,0.01836714,0.018158701,0.018327835,427.4806923,454.1925845,455.1287033,461.1997611,470.3764398,,8/4/2017,427.4806923,454.1925845,455.1287033,461.1997611,470.3764398
12/1/2013,-0.142718687,-0.142718687,-0.142718687,-0.142718687,-0.142718687,,,8/5/2017,0.121576452,0.117870891,0.118606204,0.117641551,0.116707666,479.452278,507.7286689,509.1097909,515.4560162,525.2729762,,8/5/2017,479.452278,507.7286689,509.1097909,515.4560162,525.2729762
12/2/2013,0.08239298,0.08239298,0.08239298,0.08239298,0.08239298,,,8/6/2017,-0.003841058,-0.004577355,-0.004261397,-0.003522725,-0.004426241,477.6106741,505.4046144,506.940272,513.6402065,522.9479916,,8/6/2017,477.6106741,505.4046144,506.940272,513.6402065,522.9479916
12/3/2013,0.040980059,0.040980059,0.040980059,0.040980059,0.040980059,,,8/7/2017,0.041257286,0.041716107,0.043376187,0.042613811,0.041423949,497.3155943,526.4881273,528.9294081,535.5283732,544.6105624,,8/7/2017,497.3155943,526.4881273,528.9294081,535.5283732,544.6105624
12/4/2013,0.07406944,0.07406944,0.07406944,0.07406944,0.07406944,,,8/8/2017,0.040941637,0.041659071,0.041307773,0.040339248,0.040714351,517.6765089,548.4211334,550.7783043,557.1311848,566.7840281,,8/8/2017,517.6765089,548.4211334,550.7783043,557.1311848,566.7840281
12/5/2013,-0.095573977,-0.095573977,-0.095573977,-0.095573977,-0.095573977,,,8/9/2017,-0.018846177,-0.019167382,-0.017702388,-0.018108308,-0.018637279,507.9202859,537.909336,541.0282132,547.0424815,556.2207159,,8/9/2017,507.9202859,537.909336,541.0282132,547.0424815,556.2207159
12/6/2013,-0.207138241,-0.207138241,-0.207138241,-0.207138241,-0.207138241,,,8/10/2017,0.005945126,0.006030453,0.010077468,0.010162037,0.008767444,510.9399362,541.1531727,546.4804075,552.6015476,561.0973496,,8/10/2017,510.9399362,541.1531727,546.4804075,552.6015476,561.0973496
12/7/2013,-0.163333717,-0.163333717,-0.163333717,-0.163333717,-0.163333717,,,8/11/2017,0.060063034,0.058431285,0.056828473,0.056341278,0.056743652,541.6285389,572.7734477,577.5360548,583.7358248,592.9360622,,8/11/2017,541.6285389,572.7734477,577.5360548,583.7358248,592.9360622
12/8/2013,0.141061439,0.141061439,0.141061439,0.141061439,0.141061439,,,8/12/2017,0.036881887,0.03452193,0.033647482,0.03274224,0.031408916,561.6048212,592.5466925,596.9686887,602.8486434,611.5595411,,8/12/2017,561.6048212,592.5466925,596.9686887,602.8486434,611.5595411
12/9/2013,0.123430339,0.123430339,0.123430339,0.123430339,0.123430339,,,8/13/2017,0.015230266,0.01381664,0.014722532,0.013609813,0.01169559,570.1582121,600.7336966,605.7575791,611.0533005,618.7120908,,8/13/2017,570.1582121,600.7336966,605.7575791,611.0533005,618.7120908
12/10/2013,0.109831246,0.109831246,0.109831246,0.109831246,0.109831246,,,8/14/2017,0.040717191,0.04003804,0.039678815,0.038781499,0.037086083,593.3734531,624.7858963,629.7933217,634.7508637,641.6576985,,8/14/2017,593.3734531,624.7858963,629.7933217,634.7508637,641.6576985
12/11/2013,-0.11401082,-0.11401082,-0.11401082,-0.11401082,-0.11401082,,,8/15/2017,-0.035544107,-0.034339615,-0.03367094,-0.033328056,-0.031596995,572.2825237,603.3309892,608.5875889,613.5958512,621.3832433,,8/15/2017,572.2825237,603.3309892,608.5875889,613.5958512,621.3832433
12/12/2013,-0.005960186,-0.005960186,-0.005960186,-0.005960186,-0.005960186,,,8/16/2017,0.040424126,0.042335727,0.041321132,0.04049801,0.039754852,595.4165445,628.8734452,633.7351171,638.4452623,646.0862422,,8/16/2017,595.4165445,628.8734452,633.7351171,638.4452623,646.0862422
12/13/2013,0.019753191,0.019753191,0.019753191,0.019753191,0.019753191,,,8/17/2017,-0.009685684,-0.009687767,-0.010695454,-0.010388751,-0.011046103,589.6495282,622.7810659,626.9570325,631.8126137,638.9495071,,8/17/2017,589.6495282,622.7810659,626.9570325,631.8126137,638.9495071
12/14/2013,-0.024050687,-0.024050687,-0.024050687,-0.024050687,-0.024050687,,,8/18/2017,-0.026389452,-0.027672452,-0.028171857,-0.028604559,-0.028882448,574.0890005,605.5471868,609.2944885,613.7398925,620.495081,,8/18/2017,574.0890005,605.5471868,609.2944885,613.7398925,620.495081
12/15/2013,0.003784884,0.003784884,0.003784884,0.003784884,0.003784884,,,8/19/2017,0.004388838,0.011339939,0.011715976,0.011550216,0.012787419,576.6085842,612.4140552,616.4329683,620.8287206,628.4296113,,8/19/2017,576.6085842,612.4140552,616.4329683,620.8287206,628.4296113
12/16/2013,-0.196718316,-0.196718316,-0.196718316,-0.196718316,-0.196718316,,,8/20/2017,-0.00863762,-0.008038056,-0.008116937,-0.006327813,-0.004745835,571.6280585,607.4914368,611.4294208,616.9002328,625.4471882,,8/20/2017,571.6280585,607.4914368,611.4294208,616.9002328,625.4471882
12/17/2013,-0.040972193,-0.040972193,-0.040972193,-0.040972193,-0.040972193,,,8/21/2017,0.021040581,0.022325355,0.021083645,0.019648667,0.018401493,583.6554446,621.0538988,624.3205817,629.0215,636.9563501,,8/21/2017,583.6554446,621.0538988,624.3205817,629.0215,636.9563501
12/18/2013,-0.241720055,-0.241720055,-0.241720055,-0.241720055,-0.241720055,,,8/22/2017,0.030061882,0.02980348,0.028894075,0.028250364,0.027933646,601.201226,639.5634661,642.3597472,646.7915865,654.7488633,,8/22/2017,601.201226,639.5634661,642.3597472,646.7915865,654.7488633
12/19/2013,0.334387964,0.334387964,0.334387964,0.334387964,0.334387964,,,8/23/2017,0.016239195,0.01664126,0.0179671,0.01783082,0.017682324,610.96425,650.206608,653.9010887,658.3244107,666.3263449,,8/23/2017,610.96425,650.206608,653.9010887,658.3244107,666.3263449
12/20/2013,-0.095901046,-0.095901046,-0.095901046,-0.095901046,-0.095901046,,,8/24/2017,0.02366992,0.023754303,0.02397042,0.023966355,0.024476561,625.4257252,665.6518131,669.5753726,674.1020472,682.6357222,,8/24/2017,625.4257252,665.6518131,669.5753726,674.1020472,682.6357222
12/21/2013,-0.03101969,-0.03101969,-0.03101969,-0.03101969,-0.03101969,,,8/25/2017,0.010611999,0.012369022,0.010886289,0.011295963,0.011566399,632.0627425,673.8852753,676.8645636,681.7166786,690.5313592,,8/25/2017,632.0627425,673.8852753,676.8645636,681.7166786,690.5313592
12/22/2013,0.017938324,0.017938324,0.017938324,0.017938324,0.017938324,,,8/26/2017,-0.003081903,0.004136186,0.006142324,0.006187154,0.007779998,630.1147863,676.6725898,681.0220851,685.9345645,695.9036921,,8/26/2017,630.1147863,676.6725898,681.0220851,685.9345645,695.9036921
12/23/2013,0.089191021,0.089191021,0.089191021,0.089191021,0.089191021,,,8/27/2017,0.016814388,0.015019221,0.014559346,0.013815212,0.014555006,640.7097807,686.835685,690.9373212,695.4108963,706.0325745,,8/27/2017,640.7097807,686.835685,690.9373212,695.4108963,706.0325745
12/24/2013,-0.0125172,-0.0125172,-0.0125172,-0.0125172,-0.0125172,,,8/28/2017,0.009601276,0.009190737,0.009089716,0.00924058,0.009005423,646.861412,693.1482114,697.2177453,701.8368963,712.3906963,,8/28/2017,646.861412,693.1482114,697.2177453,701.8368963,712.3906963
12/25/2013,0.035138277,0.035138277,0.035138277,0.035138277,0.035138277,,,8/29/2017,0.042673304,0.038964881,0.038515789,0.037904474,0.036854317,674.4651254,720.1566489,724.0716367,728.4396548,738.6453691,,8/29/2017,674.4651254,720.1566489,724.0716367,728.4396548,738.6453691
12/26/2013,0.120155718,0.120155718,0.120155718,0.120155718,0.120155718,,,8/30/2017,0.00834934,0.009072435,0.008264628,0.007914366,0.009523109,680.0964644,726.6902232,730.0558195,734.204793,745.6795694,,8/30/2017,680.0964644,726.6902232,730.0558195,734.204793,745.6795694
12/27/2013,-0.033911129,-0.033911129,-0.033911129,-0.033911129,-0.033911129,,,8/31/2017,0.037718021,0.036966753,0.036697075,0.036649936,0.036158419,705.7483568,753.5536015,756.8467325,761.1133517,772.6421637,,8/31/2017,705.7483568,753.5536015,756.8467325,761.1133517,772.6421637
12/28/2013,-0.010798514,-0.010798514,-0.010798514,-0.010798514,-0.010798514,,,9/1/2017,0.033801766,0.030596512,0.033562701,0.033253978,0.033530571,729.6038979,776.6097132,782.2485534,786.4233983,798.5492963,,9/1/2017,729.6038979,776.6097132,782.2485534,786.4233983,798.5492963
12/29/2013,0.025882071,0.025882071,0.025882071,0.025882071,0.025882071,,,9/2/2017,-0.076415309,-0.078520704,-0.07929993,-0.080195906,-0.080769564,673.8509908,715.6297718,720.2162976,723.3554615,734.0508177,,9/2/2017,673.8509908,715.6297718,720.2162976,723.3554615,734.0508177
12/30/2013,0.014620681,0.014620681,0.014620681,0.014620681,0.014620681,,,9/3/2017,0.003195904,0.004798342,0.001285553,0.001997161,0.00201711,676.0045541,719.0636085,721.1421736,724.8001186,735.5314791,,9/3/2017,676.0045541,719.0636085,721.1421736,724.8001186,735.5314791
12/31/2013,-0.002742642,-0.002742642,-0.002742642,-0.002742642,-0.002742642,,,9/4/2017,-0.104663926,-0.109746047,-0.115134034,-0.115656064,-0.116822039,605.2512632,640.14922,638.1141659,640.9725897,649.6051919,,9/4/2017,605.2512632,640.14922,638.1141659,640.9725897,649.6051919
1/1/2014,0.023249282,0.023249282,0.023249282,0.023249282,0.023249282,,,9/5/2017,0.044135603,0.04569838,0.04754517,0.047496039,0.047856404,631.9643929,669.4030026,668.4534122,671.4162486,680.6929603,,9/5/2017,631.9643929,669.4030026,668.4534122,671.4162486,680.6929603
1/2/2014,0.040953946,0.040953946,0.040953946,0.040953946,0.040953946,,,9/6/2017,0.066209209,0.066091826,0.066216579,0.066357122,0.066802549,673.8062553,713.6450693,712.7161104,715.9694984,726.1649851,,9/6/2017,673.8062553,713.6450693,712.7161104,715.9694984,726.1649851
1/3/2014,0.01458847,0.01458847,0.01458847,0.01458847,0.01458847,,,9/7/2017,-0.003258016,-0.000970897,0.008507911,0.008484086,0.008617377,671.6109839,712.9521931,718.7798358,722.0438451,732.4226225,,9/7/2017,671.6109839,712.9521931,718.7798358,722.0438451,732.4226225
1/4/2014,0.046845362,0.046845362,0.046845362,0.046845362,0.046845362,,,9/8/2017,-0.087242838,-0.087564712,-0.090153073,-0.09033473,-0.090868866,613.0177355,650.5227397,653.9796245,656.8182092,665.868209,,9/8/2017,613.0177355,650.5227397,653.9796245,656.8182092,665.868209
1/5/2014,0.080478748,0.080478748,0.080478748,0.080478748,0.080478748,,,9/9/2017,-0.007795237,-0.008767467,-0.008219956,-0.007979316,-0.008036581,608.2391169,644.8193028,648.6039407,651.5772489,660.5169056,,9/9/2017,608.2391169,644.8193028,648.6039407,651.5772489,660.5169056
1/6/2014,0.024049508,0.024049508,0.024049508,0.024049508,0.024049508,,,9/10/2017,-0.021016434,-0.0221937,-0.023836192,-0.023891522,-0.024411512,595.4560996,630.5083764,633.1436925,636.0100765,644.3926891,,9/10/2017,595.4560996,630.5083764,633.1436925,636.0100765,644.3926891
1/7/2014,-0.161366033,-0.161366033,-0.161366033,-0.161366033,-0.161366033,,,9/11/2017,0.013074687,0.013144581,0.014475404,0.014327632,0.01423782,603.2415015,638.796145,642.3087031,645.1225947,653.567436,,9/11/2017,603.2415015,638.796145,642.3087031,645.1225947,653.567436
1/8/2014,0.050707074,0.050707074,0.050707074,0.050707074,0.050707074,,,9/12/2017,-0.012971583,-0.011337222,-0.011576852,-0.011145324,-0.010646629,595.4165045,631.5539716,634.8727904,637.9324945,646.6091462,,9/12/2017,595.4165045,631.5539716,634.8727904,637.9324945,646.6091462
1/9/2014,0.004433073,0.004433073,0.004433073,0.004433073,0.004433073,,,9/13/2017,-0.051947526,-0.051945369,-0.052132946,-0.05276888,-0.05299851,564.4860903,598.7476677,601.7750017,604.2695111,612.3398248,,9/13/2017,564.4860903,598.7476677,601.7750017,604.2695111,612.3398248
1/10/2014,0.025370171,0.025370171,0.025370171,0.025370171,0.025370171,,,9/14/2017,-0.207501265,-0.210158861,-0.214109838,-0.214845735,-0.214900478,447.3545127,472.91554,472.9290533,474.4447838,480.7477038,,9/14/2017,447.3545127,472.91554,472.9290533,474.4447838,480.7477038
1/11/2014,0.053327415,0.053327415,0.053327415,0.053327415,0.053327415,,,9/15/2017,0.154569945,0.158184782,0.156369048,0.157298856,0.157144851,516.5020751,547.7235818,546.880519,549.0744053,556.2947301,,9/15/2017,516.5020751,547.7235818,546.880519,549.0744053,556.2947301
1/12/2014,-0.056709481,-0.056709481,-0.056709481,-0.056709481,-0.056709481,,,9/16/2017,-0.004248923,-0.00253986,-0.003539798,-0.004008669,-0.004193072,514.3074975,546.3324404,544.9446721,546.8733475,553.9621462,,9/16/2017,514.3074975,546.3324404,544.9446721,546.8733475,553.9621462
1/13/2014,-0.026063069,-0.026063069,-0.026063069,-0.026063069,-0.026063069,,,9/17/2017,-0.004423854,-0.003876881,-0.004468237,-0.004363016,-0.004426243,512.0322765,544.2143746,542.50973,544.4873301,551.5101749,,9/17/2017,512.0322765,544.2143746,542.50973,544.4873301,551.5101749
1/14/2014,-0.009310999,-0.009310999,-0.009310999,-0.009310999,-0.009310999,,,9/18/2017,0.138570606,0.138265902,0.139615995,0.140310044,0.139644956,582.9848994,619.4606662,618.2527659,620.8843715,628.5257888,,9/18/2017,582.9848994,619.4606662,618.2527659,620.8843715,628.5257888
1/15/2014,0.033921152,0.033921152,0.033921152,0.033921152,0.033921152,,,9/19/2017,-0.025443285,-0.026921428,-0.028316383,-0.029049294,-0.030156079,568.1518484,602.7839006,600.7460836,602.8481189,609.5719155,,9/19/2017,568.1518484,602.7839006,600.7460836,602.8481189,609.5719155
1/16/2014,-0.030186872,-0.030186872,-0.030186872,-0.030186872,-0.030186872,,,9/20/2017,-0.010173428,-0.009170387,-0.010211208,-0.010416916,-0.010323749,562.3717967,597.2561391,594.6117405,596.5683005,603.2788478,,9/20/2017,562.3717967,597.2561391,594.6117405,596.5683005,603.2788478
1/17/2014,-0.02577599,-0.02577599,-0.02577599,-0.02577599,-0.02577599,,,9/21/2017,-0.078925327,-0.079605352,-0.080563566,-0.081148293,-0.081749043,517.986419,549.7113537,546.7076984,548.1578013,553.9613795,,9/21/2017,517.986419,549.7113537,546.7076984,548.1578013,553.9613795
1/18/2014,0.034853013,0.034853013,0.034853013,0.034853013,0.034853013,,,9/22/2017,0.007186051,0.008813229,0.00939344,0.010003226,0.010576871,521.708696,554.5560856,551.8431645,553.6411478,559.8205576,,9/22/2017,521.708696,554.5560856,551.8431645,553.6411478,559.8205576
1/19/2014,0.036090549,0.036090549,0.036090549,0.036090549,0.036090549,,,9/23/2017,0.051806632,0.051578834,0.051340588,0.051561438,0.051549464,548.7366664,583.1594418,580.175117,582.1876816,588.6790073,,9/23/2017,548.7366664,583.1594418,580.175117,582.1876816,588.6790073
1/20/2014,0.00081166,0.00081166,0.00081166,0.00081166,0.00081166,,,9/24/2017,-0.022760399,-0.023682665,-0.02363395,-0.023732453,-0.023737904,536.2472007,569.3486721,566.4632874,568.37094,574.7050015,,9/24/2017,536.2472007,569.3486721,566.4632874,568.37094,574.7050015
1/21/2014,-0.005707406,-0.005707406,-0.005707406,-0.005707406,-0.005707406,,,9/25/2017,0.05537454,0.058425577,0.060493559,0.060867997,0.061049368,565.9416428,602.6131966,600.7306676,602.966541,609.7903784,,9/25/2017,565.9416428,602.6131966,600.7306676,602.966541,609.7903784
1/22/2014,-0.024145276,-0.024145276,-0.024145276,-0.024145276,-0.024145276,,,9/26/2017,-0.008101056,-0.009198951,-0.008709532,-0.007923326,-0.007624033,561.3569181,597.0697874,595.4985844,598.1890402,605.1413165,,9/26/2017,561.3569181,597.0697874,595.4985844,598.1890402,605.1413165
1/23/2014,-0.029382023,-0.029382023,-0.029382023,-0.029382023,-0.029382023,,,9/27/2017,0.073923711,0.074271325,0.073958836,0.074548019,0.075499382,602.8545047,641.4149514,639.5409663,642.782848,650.8291119,,9/27/2017,602.8545047,641.4149514,639.5409663,642.782848,650.8291119
1/24/2014,-0.032883563,-0.032883563,-0.032883563,-0.032883563,-0.032883563,,,9/28/2017,-0.014851645,-0.014493017,-0.01261969,-0.012607291,-0.011507195,593.9011235,632.1189139,631.4701575,634.6790976,643.3398945,,9/28/2017,593.9011235,632.1189139,631.4701575,634.6790976,643.3398945
1/25/2014,0.07298416,0.07298416,0.07298416,0.07298416,0.07298416,,,9/29/2017,-0.011762496,-0.012592545,-0.013179383,-0.01365639,-0.014159106,586.9153638,624.158928,623.1477701,626.0116725,634.2307766,,9/29/2017,586.9153638,624.158928,623.1477701,626.0116725,634.2307766
1/26/2014,0.037907722,0.037907722,0.037907722,0.037907722,0.037907722,,,9/30/2017,0.0350228,0.035302241,0.03826544,0.037490163,0.036988498,607.4707834,646.1931367,646.9927941,649.4809523,657.6900205,,9/30/2017,607.4707834,646.1931367,646.9927941,649.4809523,657.6900205
1/27/2014,-0.129737833,-0.129737833,-0.129737833,-0.129737833,-0.129737833,,,10/1/2017,0.010015642,0.009433751,0.008947074,0.008181954,0.008244128,613.5549932,652.2891617,652.7814864,654.7949758,663.1121013,,10/1/2017,613.5549932,652.2891617,652.7814864,654.7949758,663.1121013
1/28/2014,0.055322254,0.055322254,0.055322254,0.055322254,0.055322254,,,10/2/2017,-0.003950438,-0.005680944,-0.006469694,-0.006919778,-0.007878107,611.131182,648.5835433,648.5581897,650.2639399,657.8880331,,10/2/2017,611.131182,648.5835433,648.5581897,650.2639399,657.8880331
1/29/2014,0.015556164,0.015556164,0.015556164,0.015556164,0.015556164,,,10/3/2017,-0.019489723,-0.020732466,-0.019779198,-0.019853193,-0.020378815,599.2204043,635.1368068,635.7302289,637.3541245,644.4810549,,10/3/2017,599.2204043,635.1368068,635.7302289,637.3541245,644.4810549
1/30/2014,-0.008397358,-0.008397358,-0.008397358,-0.008397358,-0.008397358,,,10/4/2017,-0.01598813,-0.01615492,-0.016843448,-0.016938818,-0.017299753,589.6399908,624.8762225,625.0223397,626.5580992,633.3316918,,10/4/2017,589.6399908,624.8762225,625.0223397,626.5580992,633.3316918
1/31/2014,0.013425017,0.013425017,0.013425017,0.013425017,0.013425017,,,10/5/2017,0.023196969,0.021423247,0.020993264,0.020911835,0.021296793,603.3178512,638.2631004,638.143599,639.6605786,646.819626,,10/5/2017,603.3178512,638.2631004,638.143599,639.6605786,646.819626
2/1/2014,0.004004103,0.004014235,0.004014235,0.004014235,0.004014235,,,10/6/2017,0.017016743,0.015361997,0.015033885,0.01503031,0.015128113,613.5843563,648.0680965,647.7373764,649.2748755,656.6047862,,10/6/2017,613.5843563,648.0680965,647.7373764,649.2748755,656.6047862
2/2/2014,-0.008211999,-0.00817831,-0.00817831,-0.00817831,-0.00817831,,,10/7/2017,0.010885377,0.012422039,0.011932044,0.011916079,0.011829284,620.2634535,656.1184238,655.4662072,657.0116861,664.3719509,,10/7/2017,620.2634535,656.1184238,655.4662072,657.0116861,664.3719509
2/3/2014,-0.003286412,-0.003239525,-0.003239525,-0.003239525,-0.003239525,,,10/8/2017,0.031508274,0.024604784,0.022250837,0.020627532,0.018749965,639.8068842,672.262076,670.0508792,670.5642154,676.8289018,,10/8/2017,639.8068842,672.262076,670.0508792,670.5642154,676.8289018
2/4/2014,0.002696196,0.00276762,0.00276762,0.00276762,0.00276762,,,10/9/2017,-0.000273086,-0.004051741,-0.0036249,-0.004334195,-0.004536573,639.6321618,669.5382442,667.6220117,667.6578591,673.7584181,,10/9/2017,639.6321618,669.5382442,667.6220117,667.6578591,673.7584181
2/5/2014,-0.019485576,-0.019477125,-0.019477125,-0.019477125,-0.019477125,,,10/10/2017,0.007268137,0.009030057,0.009698487,0.009619319,0.010739592,644.2810962,675.5842127,674.096935,674.0802732,680.9943084,,10/10/2017,644.2810962,675.5842127,674.096935,674.0802732,680.9943084
2/6/2014,-0.03756103,-0.037559661,-0.037559661,-0.037559661,-0.037559661,,,10/11/2017,0.008282429,0.009014585,0.010453578,0.010615087,0.01107423,649.6173085,681.674324,681.1436597,681.2356938,688.5357961,,10/11/2017,649.6173085,681.674324,681.1436597,681.2356938,688.5357961
2/7/2014,-0.0874396,-0.087440575,-0.087440575,-0.087440575,-0.087440575,,,10/12/2017,0.079058105,0.069329106,0.06668566,0.064381776,0.062254093,700.9748216,728.9341954,726.5661743,725.0948573,731.3999674,,10/12/2017,700.9748216,728.9341954,726.5661743,725.0948573,731.3999674
2/8/2014,-0.052490217,-0.05249935,-0.05249935,-0.05249935,-0.05249935,,,10/13/2017,0.054330917,0.054520995,0.053149704,0.052773928,0.051927005,739.0594268,768.6764132,765.1829512,763.3609611,769.379377,,10/13/2017,739.0594268,768.6764132,765.1829512,763.3609611,769.379377
2/9/2014,0.014097466,0.014106862,0.014106862,0.014106862,0.014106862,,,10/14/2017,0.021712934,0.020819385,0.019637815,0.019111053,0.019174384,755.1065757,784.6797838,780.2094725,777.9495926,784.1317523,,10/14/2017,755.1065757,784.6797838,780.2094725,777.9495926,784.1317523
2/10/2014,-0.004035765,-0.004041435,-0.004041435,-0.004041435,-0.004041435,,,10/15/2017,-0.017265965,-0.017896042,-0.017783234,-0.017587836,-0.017655282,742.068932,770.6371212,766.3348245,764.2671425,770.2876851,,10/15/2017,742.068932,770.6371212,766.3348245,764.2671425,770.2876851
